city,date,rate,district
Port Blair,2018-08-26,62.47,Andaman and Nicobar Islands
Port Blair,2018-08-27,67.15,Andaman and Nicobar Islands
Port Blair,2018-08-28,67.27,Andaman and Nicobar Islands
Port Blair,2018-08-29,67.38,Andaman and Nicobar Islands
Port Blair,2018-08-30,67.48,Andaman and Nicobar Islands
Port Blair,2018-08-31,67.66,Andaman and Nicobar Islands
Port Blair,2018-09-03,68.19,Andaman and Nicobar Islands
Port Blair,2018-09-04,68.32,Andaman and Nicobar Islands
Port Blair,2018-09-06,68.49,Andaman and Nicobar Islands
Port Blair,2018-09-07,68.89,Andaman and Nicobar Islands
Port Blair,2018-09-10,69.51,Andaman and Nicobar Islands
Port Blair,2018-09-11,69.62,Andaman and Nicobar Islands
Port Blair,2018-09-13,69.63,Andaman and Nicobar Islands
Port Blair,2018-09-14,69.96,Andaman and Nicobar Islands
Port Blair,2018-09-15,70.25,Andaman and Nicobar Islands
Port Blair,2018-09-16,70.49,Andaman and Nicobar Islands
Port Blair,2018-09-17,70.61,Andaman and Nicobar Islands
Port Blair,2018-09-18,70.69,Andaman and Nicobar Islands
Port Blair,2018-09-20,70.74,Andaman and Nicobar Islands
Port Blair,2018-09-21,70.83,Andaman and Nicobar Islands
Port Blair,2018-09-23,71.06,Andaman and Nicobar Islands
Port Blair,2018-09-24,71.15,Andaman and Nicobar Islands
Port Blair,2018-09-25,71.27,Andaman and Nicobar Islands
Port Blair,2018-09-27,71.38,Andaman and Nicobar Islands
Port Blair,2018-09-28,71.57,Andaman and Nicobar Islands
Port Blair,2018-09-30,71.81,Andaman and Nicobar Islands
Port Blair,2018-10-01,71.99,Andaman and Nicobar Islands
Port Blair,2018-10-02,72.09,Andaman and Nicobar Islands
Port Blair,2018-10-04,72.22,Andaman and Nicobar Islands
Port Blair,2018-10-05,72.23,Andaman and Nicobar Islands
Port Blair,2018-10-06,70.28,Andaman and Nicobar Islands
Port Blair,2018-10-07,70.4,Andaman and Nicobar Islands
Port Blair,2018-10-08,70.57,Andaman and Nicobar Islands
Port Blair,2018-10-09,70.77,Andaman and Nicobar Islands
Port Blair,2018-10-11,70.85,Andaman and Nicobar Islands
Port Blair,2018-10-12,70.95,Andaman and Nicobar Islands
Port Blair,2018-10-13,71.1,Andaman and Nicobar Islands
Port Blair,2018-10-14,71.15,Andaman and Nicobar Islands
Port Blair,2018-10-16,71.24,Andaman and Nicobar Islands
Port Blair,2018-10-18,71.07,Andaman and Nicobar Islands
Port Blair,2018-10-19,70.87,Andaman and Nicobar Islands
